Task_Depth Estimation,Task_Image Classification,Task_Image Generation,Task_Object Detection,Task_Semantic Segmentation,Task_Text to Image,Task_Text-to-Image,accuracy_norm,difficulty
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.9230769230769232,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8974358974358975,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.8461538461538461,0.9875304572165686
False,True,False,False,False,False,False,0.8461538461538461,0.9875304572165686
False,True,False,False,False,False,False,0.8461538461538461,0.9875304572165686
False,True,False,False,False,False,False,0.8461538461538461,0.9875304572165686
False,True,False,False,False,False,False,0.8461538461538461,0.9875304572165686
False,True,False,False,False,False,False,0.8461538461538461,0.9875304572165686
False,True,False,False,False,False,False,0.8461538461538461,0.9875304572165686
False,True,False,False,False,False,False,0.8461538461538461,0.9875304572165686
False,True,False,False,False,False,False,0.8461538461538461,0.9875304572165686
False,True,False,False,False,False,False,0.8205128205128205,0.9875304572165686
False,True,False,False,False,False,False,0.8205128205128205,0.9875304572165686
False,True,False,False,False,False,False,0.8205128205128205,0.9875304572165686
False,True,False,False,False,False,False,0.8205128205128205,0.9875304572165686
False,True,False,False,False,False,False,0.8205128205128205,0.9875304572165686
False,True,False,False,False,False,False,0.8205128205128205,0.9875304572165686
False,True,False,False,False,False,False,0.8205128205128205,0.9875304572165686
False,True,False,False,False,False,False,0.7948717948717948,0.9875304572165686
False,True,False,False,False,False,False,0.7948717948717948,0.9875304572165686
False,True,False,False,False,False,False,0.7948717948717948,0.9875304572165686
False,True,False,False,False,False,False,0.7948717948717948,0.9875304572165686
False,True,False,False,False,False,False,0.7948717948717948,0.9875304572165686
False,True,False,False,False,False,False,0.7948717948717948,0.9875304572165686
False,True,False,False,False,False,False,0.7948717948717948,0.9875304572165686
False,True,False,False,False,False,False,0.7948717948717948,0.9875304572165686
False,True,False,False,False,False,False,0.7692307692307693,0.9875304572165686
False,True,False,False,False,False,False,0.7692307692307693,0.9875304572165686
False,True,False,False,False,False,False,0.7692307692307693,0.9875304572165686
False,True,False,False,False,False,False,0.7692307692307693,0.9875304572165686
False,True,False,False,False,False,False,0.7692307692307693,0.9875304572165686
False,True,False,False,False,False,False,0.7692307692307693,0.9875304572165686
False,True,False,False,False,False,False,0.7435897435897436,0.9875304572165686
False,True,False,False,False,False,False,0.7435897435897436,0.9875304572165686
False,True,False,False,False,False,False,0.7435897435897436,0.9875304572165686
False,True,False,False,False,False,False,0.717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.717948717948718,0.9875304572165686
False,True,False,False,False,False,False,0.6923076923076923,0.9875304572165686
False,True,False,False,False,False,False,0.6666666666666666,0.9875304572165686
False,True,False,False,False,False,False,0.6410256410256411,0.9875304572165686
False,True,False,False,False,False,False,0.6153846153846154,0.9875304572165686
False,True,False,False,False,False,False,0.6153846153846154,0.9875304572165686
False,True,False,False,False,False,False,0.5897435897435898,0.9875304572165686
False,True,False,False,False,False,False,0.5897435897435898,0.9875304572165686
False,True,False,False,False,False,False,0.5897435897435898,0.9875304572165686
False,True,False,False,False,False,False,0.5897435897435898,0.9875304572165686
False,True,False,False,False,False,False,0.5641025641025641,0.9875304572165686
False,True,False,False,False,False,False,0.5641025641025641,0.9875304572165686
False,True,False,False,False,False,False,0.5128205128205128,0.9875304572165686
False,True,False,False,False,False,False,0.5128205128205128,0.9875304572165686
False,True,False,False,False,False,False,0.5128205128205128,0.9875304572165686
False,True,False,False,False,False,False,0.4871794871794871,0.9875304572165686
False,True,False,False,False,False,False,0.4615384615384615,0.9875304572165686
False,True,False,False,False,False,False,0.4102564102564102,0.9875304572165686
False,True,False,False,False,False,False,0.3846153846153846,0.9875304572165686
False,True,False,False,False,False,False,0.3846153846153846,0.9875304572165686
False,True,False,False,False,False,False,0.358974358974359,0.9875304572165686
False,True,False,False,False,False,False,0.3333333333333333,0.9875304572165686
False,True,False,False,False,False,False,0.1282051282051282,0.9875304572165686
False,True,False,False,False,False,False,0.0,0.9875304572165686
False,True,False,False,False,False,False,1.0,
False,True,False,False,False,False,False,0.8016997167138803,
False,True,False,False,False,False,False,0.7733711048158649,
False,True,False,False,False,False,False,0.0,
False,True,False,False,False,False,False,1.0,
False,True,False,False,False,False,False,0.0,
False,True,False,False,False,False,False,1.0,
False,True,False,False,False,False,False,0.6144067796610171,
False,True,False,False,False,False,False,0.1228813559322036,
False,True,False,False,False,False,False,0.0,
False,False,False,True,False,False,False,1.0,0.0
False,False,False,True,False,False,False,0.9771428571428568,0.0
False,False,False,True,False,False,False,0.96,0.0
False,False,False,True,False,False,False,0.9428571428571428,0.0
False,False,False,True,False,False,False,0.7771428571428568,0.0
False,False,False,True,False,False,False,0.7371428571428571,0.0
False,False,False,True,False,False,False,0.6799999999999999,0.0
False,False,False,True,False,False,False,0.6399999999999998,0.0
False,False,False,True,False,False,False,0.5885714285714284,0.0
False,False,False,True,False,False,False,0.5771428571428568,0.0
False,False,False,True,False,False,False,0.554285714285714,0.0
False,False,False,True,False,False,False,0.5428571428571428,0.0
False,False,False,True,False,False,False,0.5257142857142855,0.0
False,False,False,True,False,False,False,0.5142857142857142,0.0
False,False,False,True,False,False,False,0.4685714285714283,0.0
False,False,False,True,False,False,False,0.4571428571428571,0.0
False,False,False,True,False,False,False,0.4457142857142855,0.0
False,False,False,True,False,False,False,0.4,0.0
False,False,False,True,False,False,False,0.3485714285714282,0.0
False,False,False,True,False,False,False,0.2914285714285711,0.0
False,False,False,True,False,False,False,0.1657142857142856,0.0
False,False,False,True,False,False,False,0.0971428571428569,0.0
False,False,False,True,False,False,False,0.0571428571428571,0.0
False,False,False,True,False,False,False,0.0399999999999997,0.0
False,False,False,True,False,False,False,0.0,0.0
False,False,True,False,False,False,False,1.0,0.0
False,False,True,False,False,False,False,0.9994491658797608,0.0
False,False,True,False,False,False,False,0.9966949952785646,0.0
